Time,Temperature,Pressure,Altitude
5/19/2026 2:11:39,33.5,912.94,844.19
5/19/2026 2:12:13,33.6,912.96,844.01
5/19/2026 2:12:46,33.6,912.93,844.28
5/19/2026 2:13:20,33.5,912.91,844.47
5/19/2026 2:13:54,33.6,912.92,844.37
5/19/2026 2:14:28,33.5,912.97,843.92
5/19/2026 2:15:02,33.5,912.88,844.74
5/19/2026 2:15:37,33.7,912.9,844.56
5/19/2026 2:16:12,33.5,912.89,844.65
5/19/2026 2:16:45,33.5,912.9,844.56
5/19/2026 2:17:19,33.6,912.93,844.28
5/19/2026 2:17:53,33.6,912.91,844.47
5/19/2026 2:18:28,33.5,912.86,844.92
5/19/2026 2:19:01,33.6,912.9,844.56
5/19/2026 2:19:35,33.6,912.92,844.37
5/19/2026 2:20:09,33.7,912.78,845.64
5/19/2026 2:20:44,33.7,912.83,845.19
5/19/2026 2:21:19,33.7,912.85,845.01
5/19/2026 2:22:26,33.4,912.87,844.83
5/19/2026 2:23:04,33.3,912.81,845.37
5/19/2026 2:23:36,33.5,912.88,844.74
5/19/2026 2:24:11,33.6,912.87,844.83
5/19/2026 2:24:45,33.6,912.8,845.46
5/19/2026 2:25:20,33.5,912.75,845.92
5/19/2026 2:25:55,33.6,912.8,845.46
5/19/2026 2:26:30,33.6,912.78,845.64
5/19/2026 2:27:05,33.5,912.86,844.92
5/19/2026 2:27:42,33.6,912.82,845.28
5/19/2026 2:28:16,33.6,912.75,845.92
5/19/2026 2:28:50,33.5,912.81,845.37
5/19/2026 2:29:24,33.6,912.68,846.55
5/19/2026 2:29:57,33.4,912.76,845.82
5/19/2026 2:30:31,33.4,912.69,846.46
5/19/2026 2:31:06,33.4,912.71,846.28
5/19/2026 2:31:40,33.3,912.71,846.28
5/19/2026 2:32:14,33.4,912.65,846.82
5/19/2026 2:32:48,33.5,912.71,846.28
5/19/2026 2:33:22,33.5,912.7,846.37
5/19/2026 2:33:58,33.5,912.76,845.82
5/19/2026 2:34:32,33.4,912.76,845.82
5/19/2026 2:35:06,33.6,912.67,846.64
5/19/2026 2:35:39,33.6,912.63,847
5/19/2026 2:36:13,33.5,912.72,846.19
5/19/2026 2:36:48,33.4,912.67,846.64
5/19/2026 2:37:22,33.4,912.69,846.46
5/19/2026 2:37:57,33.5,912.68,846.55
5/19/2026 2:38:31,33.5,912.64,846.91
5/19/2026 2:39:06,33.3,912.59,847.37
5/19/2026 2:39:41,33.4,912.57,847.55
5/19/2026 2:40:17,33.3,912.59,847.37
5/19/2026 2:40:51,33.4,912.59,847.37
5/19/2026 2:41:25,33.4,912.59,847.37
5/19/2026 2:42:01,33.3,912.54,847.82
5/19/2026 2:42:35,33.3,912.59,847.37
5/19/2026 2:43:08,33.4,912.52,848
5/19/2026 2:43:42,33.5,912.57,847.55
5/19/2026 2:44:16,33.5,912.53,847.91
5/19/2026 2:44:49,33.5,912.54,847.82
5/19/2026 2:45:23,33.6,912.49,848.27
5/19/2026 2:45:56,33.4,912.55,847.73
5/19/2026 2:46:31,33.5,912.54,847.82
5/19/2026 2:47:04,33.5,912.56,847.64
5/19/2026 2:47:38,33.5,912.53,847.91
5/19/2026 2:48:11,33.4,912.49,848.27
5/19/2026 2:48:46,33.4,912.57,847.55
5/19/2026 2:49:20,33.3,912.56,847.64
5/19/2026 2:49:54,33.2,912.59,847.37
5/19/2026 2:50:27,33.3,912.59,847.37
5/19/2026 2:51:03,33.4,912.58,847.46
5/19/2026 2:51:37,33.5,912.6,847.28
5/19/2026 2:52:12,33.4,912.62,847.09
5/19/2026 2:52:45,33.3,912.57,847.55
5/19/2026 2:53:20,33.4,912.58,847.46
5/19/2026 2:53:53,33.4,912.63,847
5/19/2026 2:54:27,33.5,912.64,846.91
5/19/2026 2:55:01,33.5,912.65,846.82
5/19/2026 2:55:34,33.5,912.58,847.46
5/19/2026 2:56:08,33.5,912.62,847.09
5/19/2026 2:56:43,33.3,912.65,846.82
5/19/2026 2:57:16,33.4,912.66,846.73
5/19/2026 2:57:50,33.4,912.63,847
5/19/2026 2:58:24,33.3,912.61,847.19
5/19/2026 2:58:57,33.4,912.56,847.64
5/19/2026 2:59:31,33.5,912.63,847
5/19/2026 3:00:05,33.5,912.63,847
5/19/2026 3:00:39,33.4,912.65,846.82
5/19/2026 3:01:12,33.3,912.6,847.28
5/19/2026 3:01:46,33.3,912.6,847.28
5/19/2026 3:02:19,33.4,912.59,847.37
5/19/2026 3:02:53,33.4,912.59,847.37
5/19/2026 3:03:27,33.5,912.64,846.91
5/19/2026 3:04:02,33.5,912.68,846.55
5/19/2026 3:04:36,33.4,912.59,847.37
5/19/2026 3:05:10,33.5,912.65,846.82
5/19/2026 3:05:43,33.6,912.56,847.64
5/19/2026 3:06:17,33.6,912.53,847.91
5/19/2026 3:06:51,33.7,912.6,847.28
5/19/2026 3:07:25,33.7,912.52,848
5/19/2026 3:07:59,33.6,912.52,848
5/19/2026 3:08:34,33.7,912.53,847.91
5/19/2026 3:09:08,33.6,912.58,847.46
5/19/2026 3:09:43,33.6,912.54,847.82
5/19/2026 3:10:17,33.5,912.53,847.91
5/19/2026 3:10:53,33.5,912.58,847.46
5/19/2026 3:11:27,33.5,912.62,847.09
5/19/2026 3:12:02,33.6,912.53,847.91
5/19/2026 3:12:36,33.5,912.53,847.91
5/19/2026 3:13:10,33.6,912.52,848
5/19/2026 3:13:45,33.6,912.51,848.09
5/19/2026 3:14:20,33.5,912.5,848.18
5/19/2026 3:14:54,33.5,912.57,847.55
5/19/2026 3:15:29,33.6,912.5,848.18
5/19/2026 3:16:03,33.6,912.49,848.27
5/19/2026 3:16:38,33.6,912.49,848.27
5/19/2026 3:17:12,33.6,912.5,848.18
5/19/2026 3:17:45,33.7,912.5,848.18
5/19/2026 3:18:20,33.8,912.46,848.54
5/19/2026 3:18:53,33.8,912.47,848.45
5/19/2026 3:19:27,33.6,912.51,848.09
5/19/2026 3:20:01,33.5,912.51,848.09
5/19/2026 3:21:07,33.6,912.46,848.54
5/19/2026 3:21:43,33.6,912.46,848.54
5/19/2026 3:22:17,33.7,912.51,848.09
5/19/2026 3:22:51,33.5,912.44,848.73
5/19/2026 3:23:25,33.6,912.51,848.09
5/19/2026 3:24:01,33.6,912.49,848.27
5/19/2026 3:24:35,33.6,912.49,848.27
5/19/2026 3:25:09,33.5,912.53,847.91
5/19/2026 3:25:43,33.5,912.54,847.82
5/19/2026 3:26:18,33.5,912.57,847.55
5/19/2026 3:26:53,33.4,912.52,848
5/19/2026 3:27:29,33.4,912.56,847.64
5/19/2026 3:28:03,33.4,912.46,848.54
5/19/2026 3:28:37,33.4,912.61,847.19
5/19/2026 3:29:13,33.3,912.53,847.91
5/19/2026 3:29:47,33.5,912.49,848.27
5/19/2026 3:30:21,33.6,912.47,848.45
5/19/2026 3:30:56,33.6,912.53,847.91
5/19/2026 3:31:31,33.6,912.5,848.18
5/19/2026 3:32:06,33.5,912.53,847.91
5/19/2026 3:32:40,33.6,912.48,848.36
5/19/2026 3:33:14,33.5,912.57,847.55
5/19/2026 3:33:47,33.5,912.52,848
5/19/2026 3:34:21,33.5,912.51,848.09
5/19/2026 3:34:54,33.5,912.46,848.54
5/19/2026 3:35:28,33.5,912.48,848.36
5/19/2026 3:36:02,33.6,912.45,848.64
5/19/2026 3:36:36,33.5,912.56,847.64
5/19/2026 3:37:10,33.4,912.59,847.37
5/19/2026 3:37:43,33.6,912.49,848.27
5/19/2026 3:38:17,33.5,912.45,848.64
5/19/2026 3:38:51,33.5,912.54,847.82
5/19/2026 3:39:26,33.7,912.46,848.54
5/19/2026 3:39:59,33.5,912.52,848
5/19/2026 3:40:33,33.5,912.56,847.64
5/19/2026 3:41:07,33.4,912.54,847.82
5/19/2026 3:41:41,33.4,912.45,848.64
5/19/2026 3:42:15,33.6,912.49,848.27
5/19/2026 3:42:49,33.5,912.57,847.55
5/19/2026 3:43:23,33.4,912.57,847.55
5/19/2026 3:43:57,33.5,912.55,847.73
5/19/2026 3:44:31,33.4,912.55,847.73
5/19/2026 3:45:04,33.4,912.54,847.82
5/19/2026 3:45:39,33.4,912.56,847.64
5/19/2026 3:46:13,33.4,912.55,847.73
5/19/2026 3:46:47,33.4,912.57,847.55
5/19/2026 3:47:20,33.5,912.51,848.09
5/19/2026 3:47:55,33.4,912.48,848.36
5/19/2026 3:48:30,33.4,912.61,847.19
5/19/2026 3:49:04,33.4,912.52,848
5/19/2026 3:49:37,33.5,912.52,848
5/19/2026 3:50:16,33.5,912.6,847.28
5/19/2026 3:50:51,33.5,912.52,848
5/19/2026 3:51:26,33.4,912.54,847.82
5/19/2026 3:52:00,33.4,912.59,847.37
5/19/2026 3:52:33,33.4,912.5,848.18
5/19/2026 3:53:08,33.5,912.56,847.64
5/19/2026 3:53:45,33.4,912.52,848
5/19/2026 3:54:20,33.4,912.53,847.91
5/19/2026 3:54:54,33.5,912.61,847.19
5/19/2026 3:55:28,33.5,912.59,847.37
5/19/2026 3:56:02,33.4,912.5,848.18
5/19/2026 3:56:36,33.5,912.54,847.82
5/19/2026 3:57:09,33.4,912.54,847.82
5/19/2026 3:57:43,33.2,912.53,847.91
5/19/2026 3:58:18,33.2,912.49,848.27
5/19/2026 3:58:53,33.3,912.51,848.09
5/19/2026 3:59:26,33.3,912.46,848.54
5/19/2026 4:00:10,33.4,912.52,848
5/19/2026 4:00:48,33.4,912.52,848
5/19/2026 4:02:24,33.3,912.54,847.82
5/19/2026 4:03:21,33.4,912.52,848
5/19/2026 4:04:14,33.2,912.52,848
5/19/2026 4:05:09,33.4,912.6,847.28
5/19/2026 4:05:45,33.4,912.64,846.91
5/19/2026 4:06:26,33.5,912.63,847
5/19/2026 4:07:04,33.3,912.63,847
5/19/2026 4:07:44,33.1,912.62,847.09
5/19/2026 4:08:37,33.3,912.66,846.73
5/19/2026 4:09:29,33.4,912.56,847.64
5/19/2026 4:10:11,33.3,912.55,847.73
5/19/2026 4:10:58,33.4,912.59,847.37
5/19/2026 4:11:45,33.5,912.56,847.64
5/19/2026 4:12:20,33.4,912.49,848.27
5/19/2026 4:12:55,33.2,912.53,847.91
5/19/2026 4:13:31,33.4,912.48,848.36
5/19/2026 4:14:10,33.3,912.44,848.73
5/19/2026 4:14:53,33.3,912.43,848.82
5/19/2026 4:15:34,33.3,912.46,848.54
5/19/2026 4:16:21,33.3,912.41,849
5/19/2026 4:17:07,33.3,912.49,848.27
5/19/2026 4:17:51,33.3,912.41,849
5/19/2026 4:18:25,33.3,912.45,848.64
5/19/2026 4:19:00,33.3,912.44,848.73
5/19/2026 4:19:38,33.4,912.46,848.54
5/19/2026 4:20:13,33.5,912.45,848.64
5/19/2026 4:20:57,33.3,912.46,848.54
5/19/2026 4:22:25,33.3,912.47,848.45
5/19/2026 4:23:22,33.3,912.5,848.18
5/19/2026 4:24:10,33.3,912.58,847.46
5/19/2026 4:24:44,33.3,912.57,847.55
5/19/2026 4:25:20,33.3,912.59,847.37
5/19/2026 4:25:56,33.4,912.59,847.37
5/19/2026 4:26:32,33.4,912.54,847.82
5/19/2026 4:27:07,33.4,912.55,847.73
5/19/2026 4:27:47,33.4,912.59,847.37
5/19/2026 4:28:26,33.4,912.58,847.46
5/19/2026 4:29:18,33.5,912.6,847.28
5/19/2026 4:30:19,33.4,912.66,846.73
5/19/2026 4:30:54,33.5,912.62,847.09
5/19/2026 4:31:31,33.4,912.58,847.46
5/19/2026 4:32:06,33.4,912.56,847.64
5/19/2026 4:32:42,33.2,912.57,847.55
5/19/2026 4:34:04,33.2,912.58,847.46
5/19/2026 4:35:49,33.3,912.65,846.82
5/19/2026 4:36:26,33.3,912.71,846.28
5/19/2026 4:37:02,33.4,912.65,846.82
5/19/2026 4:37:39,33.4,912.66,846.73
5/19/2026 4:38:14,33.2,912.68,846.55
5/19/2026 4:38:52,33.4,912.63,847
5/19/2026 4:39:29,33.4,912.73,846.1
5/19/2026 4:40:31,33.5,912.74,846.01
5/19/2026 4:41:13,33.4,912.71,846.28
5/19/2026 4:42:50,33.5,912.75,845.92
5/19/2026 4:43:26,33.5,912.73,846.1
5/19/2026 4:44:00,33.5,912.71,846.28
5/19/2026 4:44:35,33.4,912.81,845.37
5/19/2026 4:45:11,33.4,912.75,845.92
5/19/2026 4:45:48,33.6,912.83,845.19
5/19/2026 4:46:34,33.4,912.74,846.01
5/19/2026 4:47:12,33.6,912.82,845.28
5/19/2026 4:47:56,33.5,912.85,845.01
5/19/2026 4:48:44,33.5,912.83,845.19
5/19/2026 4:49:24,33.4,912.81,845.37
5/19/2026 4:50:00,33.4,912.79,845.55
5/19/2026 4:50:36,33.3,912.78,845.64
5/19/2026 4:51:11,33.3,912.83,845.19
5/19/2026 4:51:51,33.3,912.83,845.19
5/19/2026 4:52:36,33.3,912.81,845.37
5/19/2026 4:53:23,33.4,912.85,845.01
5/19/2026 4:54:01,33.3,912.81,845.37
5/19/2026 4:54:57,33.3,912.88,844.74
5/19/2026 4:55:41,33.4,912.91,844.47
5/19/2026 4:56:15,33.3,912.84,845.1
5/19/2026 4:56:51,33.3,912.8,845.46
5/19/2026 4:57:35,33.2,912.86,844.92
5/19/2026 4:58:17,33.1,912.95,844.1
5/19/2026 4:59:52,33.3,912.89,844.65
5/19/2026 5:01:28,33.2,912.88,844.74
5/19/2026 5:02:03,33.3,912.89,844.65
5/19/2026 5:02:39,33.3,912.85,845.01
5/19/2026 5:03:16,33.3,912.89,844.65
5/19/2026 5:04:07,33.3,912.93,844.28
5/19/2026 5:05:43,33.3,912.92,844.37
5/19/2026 5:07:41,33.2,913.02,843.47
5/19/2026 5:08:18,33.3,912.96,844.01
5/19/2026 5:08:54,33.3,913,843.65
5/19/2026 5:09:30,33.3,913,843.65
5/19/2026 5:10:04,33.2,913,843.65
5/19/2026 5:10:41,33.3,912.99,843.74
5/19/2026 5:12:54,33.4,913,843.65
5/19/2026 5:13:40,33.3,912.96,844.01
5/19/2026 5:14:29,33.3,913.04,843.29
5/19/2026 5:15:04,33.2,913.01,843.56
5/19/2026 5:15:39,33.1,913.04,843.29
5/19/2026 5:16:14,33.1,913.02,843.47
5/19/2026 5:16:50,33.2,913.04,843.29
5/19/2026 5:17:28,33.3,913.11,842.65
5/19/2026 5:18:58,33.3,913.03,843.38
5/19/2026 5:19:46,33.2,913.08,842.92
5/19/2026 5:20:36,33.2,913.05,843.2
5/19/2026 5:21:10,33.1,913.1,842.74
5/19/2026 5:21:45,33.2,913.1,842.74
5/19/2026 5:22:20,33.2,913.07,843.01
5/19/2026 5:23:29,33.1,913.11,842.65
5/19/2026 5:24:15,33.3,913.03,843.38
5/19/2026 5:25:02,33.3,913.09,842.83
5/19/2026 5:25:53,33.3,913.05,843.2
5/19/2026 5:26:32,33.4,913.08,842.92
5/19/2026 5:27:07,33.3,913.04,843.29
5/19/2026 5:27:42,33.4,913.01,843.56
5/19/2026 5:28:16,33.5,913.13,842.47
5/19/2026 5:29:06,33.3,913.11,842.65
5/19/2026 5:29:51,33.2,913.07,843.01
5/19/2026 5:30:37,33.2,913.04,843.29
5/19/2026 5:31:29,33.2,913.07,843.01
5/19/2026 5:32:46,33.3,913,843.65
5/19/2026 5:33:21,33.4,913.06,843.11
5/19/2026 5:33:55,33.2,913.06,843.11
5/19/2026 5:34:30,33.2,913.03,843.38
5/19/2026 5:35:04,33.3,913.01,843.56
5/19/2026 5:35:40,33.2,913.08,842.92
5/19/2026 5:36:15,33.3,913.02,843.47
5/19/2026 5:36:50,33.2,913,843.65
5/19/2026 5:38:23,33.2,913.07,843.01
5/19/2026 5:39:12,33.3,913.08,842.92
5/19/2026 5:40:49,33.2,913.06,843.11
5/19/2026 5:41:44,33.3,913.12,842.56
5/19/2026 5:42:22,33.3,913.17,842.11
5/19/2026 5:42:59,33.3,913.13,842.47
5/19/2026 5:43:45,33.3,913.16,842.2
5/19/2026 5:44:40,33.1,913.22,841.66
5/19/2026 5:45:30,33.2,913.23,841.57
5/19/2026 5:46:36,33.2,913.14,842.38
5/19/2026 5:47:21,33.3,913.15,842.29
5/19/2026 5:47:57,33.3,913.16,842.2
5/19/2026 5:48:33,33.3,913.18,842.02
5/19/2026 5:49:08,33.2,913.16,842.2
5/19/2026 5:49:54,33.2,913.16,842.2
5/19/2026 5:50:51,33.2,913.14,842.38
5/19/2026 5:51:45,33.1,913.16,842.2
5/19/2026 5:52:41,33.3,913.1,842.74
5/19/2026 5:53:27,33.2,913.09,842.83
5/19/2026 5:54:03,33.2,913.16,842.2
5/19/2026 5:54:39,33.3,913.09,842.83
5/19/2026 5:55:14,33.3,913.13,842.47
5/19/2026 5:55:48,33.2,913.16,842.2
5/19/2026 5:56:24,33.1,913.19,841.93
5/19/2026 5:56:59,33.2,913.2,841.84
5/19/2026 5:57:34,33.2,913.17,842.11
5/19/2026 5:58:15,33.1,913.21,841.75
5/19/2026 5:58:49,33.3,913.16,842.2
5/19/2026 5:59:42,33.4,913.18,842.02
5/19/2026 6:00:29,33.3,913.28,841.11
5/19/2026 6:01:22,33.3,913.27,841.2
5/19/2026 6:02:05,33.2,913.31,840.84
5/19/2026 6:02:40,33.2,913.26,841.29
5/19/2026 6:03:18,33.2,913.34,840.57
5/19/2026 6:03:53,33.3,913.33,840.66
5/19/2026 6:04:29,33.1,913.37,840.3
5/19/2026 6:05:06,33.1,913.42,839.84
5/19/2026 6:05:46,33.1,913.41,839.93
5/19/2026 6:06:34,33.1,913.4,840.02
5/19/2026 6:07:25,33,913.42,839.84
5/19/2026 6:08:06,33.1,913.48,839.3
5/19/2026 6:08:40,33.1,913.44,839.66
5/19/2026 6:09:15,33,913.49,839.21
5/19/2026 6:09:50,33,913.5,839.12
5/19/2026 6:10:25,33,913.51,839.03
5/19/2026 6:11:08,33.1,913.61,838.12
5/19/2026 6:11:57,33.1,913.52,838.94
5/19/2026 6:12:49,33.2,913.51,839.03
5/19/2026 6:13:37,33.2,913.61,838.12
5/19/2026 6:14:16,33.1,913.65,837.76
5/19/2026 6:14:51,33.2,913.62,838.03
5/19/2026 6:15:26,33.2,913.59,838.3
5/19/2026 6:16:01,33.2,913.67,837.58
5/19/2026 6:16:35,33.2,913.66,837.67
5/19/2026 6:17:11,33.1,913.72,837.13
5/19/2026 6:17:50,33.1,913.73,837.03
5/19/2026 6:18:38,33,913.68,837.49
5/19/2026 6:19:29,33.1,913.74,836.94
5/19/2026 6:21:05,33.2,913.69,837.4
5/19/2026 6:21:42,33.2,913.68,837.49
5/19/2026 6:22:18,33.2,913.7,837.31
5/19/2026 6:22:54,33.2,913.7,837.31
5/19/2026 6:24:18,33,913.74,836.94
5/19/2026 6:25:24,33.1,913.73,837.03
5/19/2026 6:26:34,33.2,913.76,836.76
5/19/2026 6:27:20,33.2,913.76,836.76
5/19/2026 6:27:55,33.1,913.82,836.22
5/19/2026 6:28:31,33,913.83,836.13
5/19/2026 6:29:07,33.1,913.86,835.86
5/19/2026 6:29:51,33.1,913.85,835.95
5/19/2026 6:31:21,33.1,913.78,836.58
5/19/2026 6:32:15,33.2,913.83,836.13
5/19/2026 6:33:07,33.2,913.78,836.58
5/19/2026 6:33:45,33.2,913.79,836.49
5/19/2026 6:34:20,33.1,913.77,836.67
5/19/2026 6:34:56,33.1,913.81,836.31
5/19/2026 6:35:32,33,913.79,836.49
5/19/2026 6:36:18,33.2,913.7,837.31
5/19/2026 6:37:04,33.2,913.76,836.76
5/19/2026 6:37:59,33.2,913.79,836.49
5/19/2026 6:38:53,33.4,913.77,836.67
5/19/2026 6:39:28,33.4,913.83,836.13
5/19/2026 6:40:03,33.4,913.72,837.13
5/19/2026 6:40:38,33.4,913.81,836.31
5/19/2026 6:41:13,33.4,913.8,836.4
5/19/2026 6:42:43,33.3,913.81,836.31
5/19/2026 6:43:41,33.3,913.82,836.22
5/19/2026 6:44:33,33.5,913.81,836.31
5/19/2026 6:45:39,33.3,913.82,836.22
5/19/2026 6:46:14,33.4,913.81,836.31
5/19/2026 6:46:51,33.2,913.8,836.4
5/19/2026 6:47:29,33.2,913.87,835.77
5/19/2026 6:48:03,33.4,913.82,836.22
5/19/2026 6:49:25,33.2,913.91,835.4
5/19/2026 6:50:23,33,913.91,835.4
5/19/2026 6:51:18,33,913.87,835.77
5/19/2026 6:52:10,33.1,913.96,834.95
5/19/2026 6:52:45,33.1,913.97,834.86
5/19/2026 6:53:22,33.2,913.93,835.22
5/19/2026 6:54:01,33.1,913.99,834.68
5/19/2026 6:55:36,33.3,913.99,834.68
5/19/2026 6:58:24,33,913.98,834.77
5/19/2026 6:58:59,33,914,834.59
5/19/2026 6:59:35,33.1,914,834.59
5/19/2026 7:00:10,32.9,914.06,834.05
5/19/2026 7:00:46,33,914,834.59
5/19/2026 7:01:43,33.1,914.09,833.77
5/19/2026 7:02:38,33.1,914.05,834.14
5/19/2026 7:03:29,33.1,914.14,833.32
5/19/2026 7:04:23,33,914.09,833.77
5/19/2026 7:05:00,33,914.03,834.32
5/19/2026 7:05:34,33,914.1,833.68
5/19/2026 7:06:09,33.1,914.13,833.41
5/19/2026 7:06:45,32.9,914.09,833.77
5/19/2026 7:07:22,33,914.16,833.14
5/19/2026 7:08:44,32.9,914.19,832.87
5/19/2026 7:09:45,32.9,914.2,832.78
5/19/2026 7:10:30,33,914.18,832.96
5/19/2026 7:11:09,32.9,914.22,832.6
5/19/2026 7:11:46,32.9,914.15,833.23
5/19/2026 7:12:21,32.8,914.13,833.41
5/19/2026 7:12:59,32.9,914.25,832.33
5/19/2026 7:13:41,32.8,914.29,831.96
5/19/2026 7:14:30,32.7,914.25,832.33
5/19/2026 7:15:16,33,914.2,832.78
5/19/2026 7:16:50,33.2,914.26,832.24
5/19/2026 7:17:28,33.1,914.32,831.69
5/19/2026 7:18:04,33.3,914.32,831.69
5/19/2026 7:18:41,33.3,914.35,831.42
5/19/2026 7:19:16,33.2,914.36,831.33
5/19/2026 7:20:02,33.2,914.33,831.6
5/19/2026 7:20:37,33.4,914.31,831.78
5/19/2026 7:21:19,33.5,914.42,830.79
5/19/2026 7:22:00,33.4,914.41,830.88
5/19/2026 7:22:50,33.4,914.42,830.79
5/19/2026 7:24:21,33.5,914.42,830.79
5/19/2026 7:25:14,33.3,914.43,830.7
5/19/2026 7:25:49,33.5,914.46,830.42
5/19/2026 7:26:25,33.5,914.46,830.42
5/19/2026 7:27:00,33.5,914.47,830.33
5/19/2026 7:27:40,33.5,914.47,830.33
5/19/2026 7:28:21,33.6,914.47,830.33
5/19/2026 7:29:15,33.8,914.47,830.33
5/19/2026 7:29:56,33.8,914.51,829.97
5/19/2026 7:30:49,33.8,914.49,830.15
5/19/2026 7:31:48,33.7,914.52,829.88
5/19/2026 7:32:24,33.6,914.57,829.43
5/19/2026 7:32:59,33.6,914.53,829.79
5/19/2026 7:33:46,33.6,914.51,829.97
5/19/2026 7:34:36,33.7,914.54,829.7
5/19/2026 7:35:36,33.6,914.51,829.97
5/19/2026 7:36:31,33.7,914.52,829.88
5/19/2026 7:37:25,33.7,914.48,830.24
5/19/2026 7:38:18,33.8,914.53,829.79
5/19/2026 7:38:54,33.7,914.42,830.79
5/19/2026 7:39:29,33.6,914.49,830.15
5/19/2026 7:40:04,33.8,914.48,830.24
5/19/2026 7:40:39,33.9,914.52,829.88
5/19/2026 7:41:19,33.9,914.49,830.15
5/19/2026 7:42:12,33.8,914.53,829.79
5/19/2026 7:43:05,34,914.53,829.79
5/19/2026 7:43:53,34.1,914.5,830.06
5/19/2026 7:44:29,34.1,914.5,830.06
5/19/2026 7:45:03,34.1,914.53,829.79
5/19/2026 7:45:39,34.1,914.55,829.61
5/19/2026 7:46:15,34.1,914.52,829.88
5/19/2026 7:46:51,34,914.51,829.97
5/19/2026 7:47:29,34.1,914.58,829.34
5/19/2026 7:48:27,34.2,914.53,829.79
5/19/2026 7:49:23,34.3,914.57,829.43
5/19/2026 7:50:20,34.3,914.56,829.52
5/19/2026 7:50:55,34.3,914.61,829.07
5/19/2026 7:51:32,34.3,914.53,829.79
5/19/2026 7:52:07,34.2,914.64,828.8
5/19/2026 7:52:43,34.4,914.57,829.43
5/19/2026 7:53:25,34.4,914.57,829.43
5/19/2026 7:54:21,34.5,914.64,828.8
5/19/2026 7:55:20,34.4,914.58,829.34
5/19/2026 7:56:23,34.4,914.58,829.34
5/19/2026 7:56:59,34.5,914.61,829.07
5/19/2026 7:57:35,34.5,914.7,828.25
5/19/2026 7:58:10,34.5,914.65,828.7
5/19/2026 7:58:56,34.5,914.61,829.07
5/19/2026 8:00:48,34.4,914.7,828.25
5/19/2026 8:01:47,34.4,914.75,827.8
5/19/2026 8:02:42,34.3,914.78,827.53
5/19/2026 8:03:17,34.4,914.72,828.07
5/19/2026 8:03:53,34.4,914.7,828.25
5/19/2026 8:04:30,34.5,914.76,827.71
5/19/2026 8:05:07,34.4,914.68,828.43
5/19/2026 8:05:48,34.4,914.72,828.07
5/19/2026 8:06:38,34.5,914.71,828.16
5/19/2026 8:07:32,34.5,914.74,827.89
5/19/2026 8:08:17,34.7,914.81,827.26
5/19/2026 8:09:10,34.6,914.78,827.53
5/19/2026 8:09:46,34.7,914.74,827.89
5/19/2026 8:10:21,34.5,914.78,827.53
5/19/2026 8:10:58,34.5,914.84,826.98
5/19/2026 8:11:37,34.5,914.81,827.26
5/19/2026 8:13:53,34.6,914.78,827.53
5/19/2026 8:14:35,34.6,914.76,827.71
5/19/2026 8:15:22,34.5,914.76,827.71
5/19/2026 8:16:00,34.6,914.77,827.62
5/19/2026 8:16:36,34.8,914.78,827.53
5/19/2026 8:17:12,34.8,914.78,827.53
5/19/2026 8:17:52,34.8,914.79,827.44
5/19/2026 8:18:59,34.7,914.76,827.71
5/19/2026 8:20:36,34.8,914.81,827.26
5/19/2026 8:21:14,34.6,914.88,826.62
5/19/2026 8:22:01,34.7,914.89,826.53
5/19/2026 8:22:36,34.7,914.86,826.8
5/19/2026 8:23:12,34.7,914.92,826.26
5/19/2026 8:23:55,34.8,914.86,826.8
5/19/2026 8:25:29,34.6,914.9,826.44
5/19/2026 8:26:56,34.8,914.89,826.53
5/19/2026 8:27:46,34.5,914.99,825.63
5/19/2026 8:28:22,34.6,914.97,825.81
5/19/2026 8:28:58,34.6,915,825.54
5/19/2026 8:29:33,34.7,914.95,825.99
5/19/2026 8:30:09,34.7,915.07,824.9
5/19/2026 8:30:44,34.6,914.97,825.81
5/19/2026 8:31:43,34.6,915.02,825.36
5/19/2026 8:32:42,34.8,915.01,825.45
5/19/2026 8:34:17,34.7,915.06,824.99
5/19/2026 8:34:53,34.7,915.06,824.99
5/19/2026 8:35:29,34.5,915.16,824.09
5/19/2026 8:36:13,34.6,915.02,825.36
5/19/2026 8:37:09,34.6,915.1,824.63
5/19/2026 8:38:54,34.5,915.1,824.63
5/19/2026 8:39:56,34.6,915.11,824.54
5/19/2026 8:40:39,34.6,915.07,824.9
5/19/2026 8:41:16,34.7,915.11,824.54
5/19/2026 8:41:52,34.7,915.09,824.72
5/19/2026 8:42:28,34.7,915.12,824.45
5/19/2026 8:43:03,34.7,915.14,824.27
5/19/2026 8:43:40,34.7,915.1,824.63
5/19/2026 8:44:39,34.5,915.24,823.37
5/19/2026 8:45:19,34.5,915.22,823.55
5/19/2026 8:46:11,34.5,915.23,823.46
5/19/2026 8:46:48,34.3,915.22,823.55
5/19/2026 8:47:25,34.5,915.24,823.37
5/19/2026 8:48:00,34.7,915.18,823.91
5/19/2026 8:50:57,33,915.24,823.37
5/19/2026 8:52:34,30.9,915.29,822.91
5/19/2026 8:53:11,30.4,915.29,822.91
5/19/2026 8:53:48,29.8,915.31,822.73
5/19/2026 8:54:24,29.4,915.33,822.55
5/19/2026 8:54:59,29.4,915.36,822.28
5/19/2026 8:55:37,29.3,915.43,821.65
